Date,Company,Symbol,Sector,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Upper,BB_Middle,BB_Lower,NIFTY_50,NIFTY_BANK,NIFTY_IT,NIFTY_AUTO,NIFTY_PHARMA,Price_Change,Price_Change_Abs,High_Low_Ratio,Volume_MA_5,Volume_Ratio,DayOfWeek,Month,Quarter
2025-06-17,HDFC Bank,HDFCBANK.NS,Banking,1555.28,1568.38,1523.38,1549.91,3070008,1547.72,1549.24,1553.63,1550.71,1558.31,-7.5972,-8.873,1.2759,46.57,1574.72,1553.63,1532.54,19029.66,45515.05,32604.02,14240.63,13361.33,-0.0034527544879378036,0.0034527544879378036,1.029539576468117,4078425.0,0.7527435223155998,1,6,2
2025-06-17,Infosys,INFY.NS,IT Services,1550.86,1587.74,1550.86,1580.11,3385126,1574.71,1563.41,1554.55,1565.56,1564.47,1.0911,-2.0032,3.0943,54.97,1600.16,1554.55,1508.94,19029.66,45515.05,32604.02,14240.63,13361.33,0.018860503204673584,0.018860503204673584,1.023780354126098,3883195.0,0.871737319398073,1,6,2
2025-06-17,Reliance Industries,RELIANCE.NS,Oil & Gas,3021.7,3066.97,2977.82,3028.12,5396513,2994.63,2959.64,2938.68,2966.16,2950.09,16.0696,1.8879,14.1817,60.63,3041.1,2938.68,2836.26,19029.66,45515.05,32604.02,14240.63,13361.33,0.002124631829764745,0.002124631829764745,1.0299380083416727,3820792.2,1.4124068301856352,1,6,2
2025-06-17,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1524.23,1562.18,1511.2,1534.08,6002735,1517.72,1499.72,1488.85,1502.96,1490.27,12.6834,8.472,4.2114,73.4,1528.98,1488.85,1448.71,19029.66,45515.05,32604.02,14240.63,13361.33,0.006462279314801478,0.006462279314801478,1.0337347803070407,4967222.2,1.2084691922982627,1,6,2
2025-06-17,Tata Motors,TATAMOTORS.NS,Automobile,906.26,919.85,900.06,915.55,5037900,916.31,920.37,939.5,924.59,937.33,-12.7375,-10.3139,-2.4236,31.15,987.64,939.5,891.35,19029.66,45515.05,32604.02,14240.63,13361.33,0.010250921369143517,0.010250921369143517,1.021987423060685,4086865.8,1.2327050230032022,1,6,2
2025-06-18,HDFC Bank,HDFCBANK.NS,Banking,1549.91,1567.45,1549.87,1552.91,2270585,1551.03,1547.8,1553.2,1551.05,1557.89,-6.8467,-8.4677,1.6211,54.45,1573.97,1553.2,1532.43,19087.59,45672.66,32680.51,14088.85,13321.31,0.0019355962604279409,0.0019355962604279409,1.0113428868227659,3560359.2,0.6377404279882771,2,6,2
2025-06-18,Infosys,INFY.NS,IT Services,1580.11,1595.66,1574.38,1582.79,4537998,1570.66,1567.76,1555.59,1568.21,1565.87,2.3453,-1.1335,3.4787,58.06,1602.82,1555.59,1508.35,19087.59,45672.66,32680.51,14088.85,13321.31,0.001696084449816837,0.001696084449816837,1.013516431865242,3904839.8,1.1621470360960775,2,6,2
2025-06-18,Reliance Industries,RELIANCE.NS,Oil & Gas,3028.12,3045.14,2987.89,3020.99,1599719,3012.93,2970.5,2944.16,2974.6,2955.5,19.0998,5.3304,13.7694,79.51,3052.01,2944.16,2836.32,19087.59,45672.66,32680.51,14088.85,13321.31,-0.002354596251139318,0.002354596251139318,1.0191606786059728,3150948.2,0.5076944774909343,2,6,2
2025-06-18,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1534.08,1547.61,1534.08,1546.02,1562729,1525.17,1504.72,1492.67,1509.59,1494.53,15.0588,9.7894,5.2693,71.31,1539.13,1492.67,1446.2,19087.59,45672.66,32680.51,14088.85,13321.31,0.007783166458072532,0.007783166458072532,1.008819618272841,3310910.6,0.4719937167738688,2,6,2
2025-06-18,Tata Motors,TATAMOTORS.NS,Automobile,915.55,925.23,902.57,912.74,5300677,913.24,917.62,937.93,922.77,935.45,-12.6857,-10.7883,-1.8974,30.64,987.47,937.93,888.4,19087.59,45672.66,32680.51,14088.85,13321.31,-0.003069193381027735,0.003069193381027735,1.025106085954552,4745312.4,1.1170343600560417,2,6,2
2025-06-19,HDFC Bank,HDFCBANK.NS,Banking,1552.91,1552.91,1524.01,1544.15,2232068,1549.12,1545.25,1552.69,1549.99,1556.85,-6.862,-8.1466,1.2846,44.68,1573.84,1552.69,1531.54,18969.8,45610.12,32984.04,14276.94,13364.71,-0.005641022338706003,0.005641022338706003,1.018963130163188,3426083.2,0.6514926432609692,3,6,2
2025-06-19,Infosys,INFY.NS,IT Services,1582.79,1600.76,1578.68,1583.18,1127469,1571.92,1574.33,1557.38,1570.52,1567.19,3.3309,-0.2406,3.5715,58.57,1606.0,1557.38,1508.77,18969.8,45610.12,32984.04,14276.94,13364.71,0.00024640034369705077,0.00024640034369705077,1.0139863683583754,3722751.6,0.3028590465181722,3,6,2
2025-06-19,Reliance Industries,RELIANCE.NS,Oil & Gas,3020.99,3066.08,2953.11,3007.07,5326221,3020.37,2976.74,2945.88,2979.6,2959.43,20.1715,8.2987,11.8728,78.42,3056.69,2945.88,2835.07,18969.8,45610.12,32984.04,14276.94,13364.71,-0.004607761031979463,0.004607761031979463,1.038254585843399,3655606.0,1.4570008365234108,3,6,2
2025-06-19,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1546.02,1571.26,1537.93,1562.27,2380999,1536.67,1513.12,1497.58,1517.69,1499.68,18.0107,11.4337,6.577,78.52,1551.48,1497.58,1443.68,18969.8,45610.12,32984.04,14276.94,13364.71,0.010510860144111955,0.010510860144111955,1.0216719876717406,3355966.2,0.7094824137382552,3,6,2
2025-06-19,Tata Motors,TATAMOTORS.NS,Automobile,912.74,912.74,899.21,900.84,2535408,908.88,914.1,935.97,919.39,932.82,-13.4256,-11.3158,-2.1098,29.91,988.18,935.97,883.75,18969.8,45610.12,32984.04,14276.94,13364.71,-0.013037666805442938,0.013037666805442938,1.015046540852526,4511333.2,0.5620085876166273,3,6,2
2025-06-20,HDFC Bank,HDFCBANK.NS,Banking,1544.15,1554.46,1520.83,1537.45,2276199,1547.94,1545.11,1551.13,1548.06,1555.37,-7.3177,-7.9808,0.6631,41.5,1571.91,1551.13,1530.35,19007.66,45967.68,33143.06,14148.91,13362.77,-0.004338956707573782,0.004338956707573782,1.0221129251790142,2778088.4,0.8193400181218136,4,6,2
2025-06-20,Infosys,INFY.NS,IT Services,1583.18,1617.51,1583.18,1609.77,6352316,1581.34,1580.94,1560.98,1576.56,1570.42,6.137,1.035,5.102,61.14,1613.96,1560.98,1508.0,19007.66,45967.68,33143.06,14148.91,13362.77,0.01679531070377327,0.01679531070377327,1.021684205207241,3619736.4,1.7549112139767968,4,6,2
2025-06-20,Reliance Industries,RELIANCE.NS,Oil & Gas,3007.07,3047.74,2970.55,3015.4,3913102,3018.66,2986.38,2950.19,2985.11,2963.68,21.4292,10.9248,10.5044,75.66,3064.9,2950.19,2835.48,19007.66,45967.68,33143.06,14148.91,13362.77,0.002770138373898723,0.002770138373898723,1.0259850869367624,3566466.4,1.0971930087438928,4,6,2
2025-06-20,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1562.27,1591.89,1562.27,1582.0,1796481,1549.72,1523.22,1502.62,1527.59,1505.94,21.6542,13.4779,8.1763,80.61,1567.75,1502.62,1437.49,19007.66,45967.68,33143.06,14148.91,13362.77,0.012629058997484455,0.012629058997484455,1.0189595908517735,3323421.0,0.5405517387053882,4,6,2
2025-06-20,Tata Motors,TATAMOTORS.NS,Automobile,900.84,912.13,900.83,908.0,4006779,908.68,913.04,932.75,917.64,930.93,-13.2935,-11.7113,-1.5822,33.46,983.43,932.75,882.07,19007.66,45967.68,33143.06,14148.91,13362.77,0.007948137294081059,0.007948137294081059,1.0125439872117936,3710563.4,1.0798303567592997,4,6,2
2025-06-21,HDFC Bank,HDFCBANK.NS,Banking,1537.45,1570.8,1537.45,1541.74,4824522,1545.23,1545.3,1550.31,1547.08,1554.34,-7.256,-7.8358,0.5799,41.8,1571.21,1550.31,1529.4,19101.02,46400.81,33205.58,14293.92,13490.13,0.002790334645029091,0.002790334645029091,1.0216917623337343,2934676.4,1.6439706946905628,5,6,2
2025-06-21,Infosys,INFY.NS,IT Services,1609.77,1609.77,1567.23,1592.47,2489231,1589.66,1584.8,1563.85,1579.01,1572.09,6.9139,2.2108,4.7031,59.13,1617.13,1563.85,1510.56,19101.02,46400.81,33205.58,14293.92,13490.13,-0.010746876883032996,0.010746876883032996,1.0271434314044525,3578428.0,0.6956213734075409,5,6,2
2025-06-21,Reliance Industries,RELIANCE.NS,Oil & Gas,3015.4,3099.34,3013.31,3042.19,2395062,3022.75,2998.29,2954.18,2993.89,2969.63,24.2607,13.5921,10.6687,81.4,3076.02,2954.18,2832.35,19101.02,46400.81,33205.58,14293.92,13490.13,0.008884393446972227,0.008884393446972227,1.0285499998340695,3726123.4,0.6427758135975851,5,6,2
2025-06-21,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1582.0,1583.93,1560.63,1580.65,2711689,1561.0,1533.72,1508.04,1535.76,1511.6,24.1546,15.6133,8.5414,78.28,1580.19,1508.04,1435.9,19101.02,46400.81,33205.58,14293.92,13490.13,-0.000853350189633284,0.000853350189633284,1.0149298680661014,2890926.6,0.9379999478367939,5,6,2
2025-06-21,Tata Motors,TATAMOTORS.NS,Automobile,908.0,912.84,906.37,911.19,5712784,909.66,913.44,929.66,916.65,929.43,-12.7889,-11.9268,-0.8621,43.79,977.47,929.66,881.85,19101.02,46400.81,33205.58,14293.92,13490.13,0.0035132158590309714,0.0035132158590309714,1.0071383651268246,4518709.6,1.2642511924200661,5,6,2
2025-06-22,HDFC Bank,HDFCBANK.NS,Banking,1541.74,1562.73,1538.87,1541.75,2417945,1543.6,1545.66,1549.19,1546.26,1553.39,-7.1239,-7.6934,0.5696,37.85,1569.37,1549.19,1529.01,19250.13,47348.85,33522.08,14359.27,13485.67,6.4861779547342735e-06,6.4861779547342735e-06,1.0155048834534433,2804263.8,0.8622387808165551,6,6,2
2025-06-22,Infosys,INFY.NS,IT Services,1592.47,1598.61,1557.41,1576.17,2876380,1588.88,1581.79,1566.42,1578.57,1572.4,6.1688,3.0024,3.1664,57.13,1616.64,1566.42,1516.19,19250.13,47348.85,33522.08,14359.27,13485.67,-0.010235671629606813,0.010235671629606813,1.02645417712741,3476678.8,0.8273355594425347,6,6,2
2025-06-22,Reliance Industries,RELIANCE.NS,Oil & Gas,3042.19,3074.8,3042.19,3067.72,3013012,3030.67,3012.65,2958.71,3005.25,2977.06,28.1973,16.5132,11.6842,80.69,3090.46,2958.71,2826.95,19250.13,47348.85,33522.08,14359.27,13485.67,0.00839198077700587,0.00839198077700587,1.0107192515917809,3249423.2,0.9272451800061007,6,6,2
2025-06-22,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1580.65,1612.15,1579.01,1595.95,6915534,1573.38,1545.55,1514.5,1545.02,1517.99,27.0333,17.8973,9.136,81.79,1593.86,1514.5,1435.13,19250.13,47348.85,33522.08,14359.27,13485.67,0.009679562205421766,0.009679562205421766,1.0209878341492455,3073486.4,2.250061688901568,6,6,2
2025-06-22,Tata Motors,TATAMOTORS.NS,Automobile,911.19,940.54,911.19,922.49,5856317,911.05,913.68,926.99,917.54,928.91,-11.364,-11.8143,0.4503,42.71,969.62,926.99,884.36,19250.13,47348.85,33522.08,14359.27,13485.67,0.012401365247643126,0.012401365247643126,1.0322106256653387,4682393.0,1.2507102671646741,6,6,2
2025-06-23,HDFC Bank,HDFCBANK.NS,Banking,1541.75,1541.75,1501.31,1524.28,2439770,1537.87,1544.45,1547.49,1542.88,1551.19,-8.3071,-7.8162,-0.4909,31.15,1570.04,1547.49,1524.94,19239.95,47569.07,32851.63,14263.57,13286.77,-0.011331279390303206,0.011331279390303206,1.0269364754780825,2838100.8,0.8596488186747984,0,6,2
2025-06-23,Infosys,INFY.NS,IT Services,1576.17,1609.26,1568.67,1594.96,2237661,1591.31,1580.98,1568.33,1581.09,1574.11,6.9861,3.7992,3.187,65.17,1619.89,1568.33,1516.77,19239.95,47569.07,32851.63,14263.57,13286.77,0.011921302905143483,0.011921302905143483,1.0258754231291476,3016611.4,0.7417796670794257,0,6,2
2025-06-23,Reliance Industries,RELIANCE.NS,Oil & Gas,3067.72,3101.41,3027.32,3042.36,3086109,3034.95,3023.94,2963.25,3010.96,2981.99,28.9724,19.005,9.9673,69.85,3100.12,2963.25,2826.38,19239.95,47569.07,32851.63,14263.57,13286.77,-0.008266725776798323,0.008266725776798323,1.0244737920008455,3546701.2,0.8701350426700732,0,6,2
2025-06-23,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1595.95,1605.84,1594.68,1600.89,5100844,1584.35,1554.76,1521.16,1553.62,1524.25,29.3658,20.191,9.1748,92.48,1606.14,1521.16,1436.17,19239.95,47569.07,32851.63,14263.57,13286.77,0.003095335066888083,0.003095335066888083,1.0069982692452404,3781109.4,1.3490336989456058,0,6,2
2025-06-23,Tata Motors,TATAMOTORS.NS,Automobile,922.49,931.55,910.84,917.6,2805464,912.02,912.63,924.45,917.55,928.05,-10.5009,-11.5516,1.0507,42.43,962.48,924.45,886.42,19239.95,47569.07,32851.63,14263.57,13286.77,-0.005300870470140606,0.005300870470140606,1.0227372535242194,4183350.4,0.6706261086807359,0,6,2
2025-06-24,HDFC Bank,HDFCBANK.NS,Banking,1524.28,1546.14,1512.08,1519.26,1627019,1532.9,1541.01,1546.29,1539.25,1548.78,-9.5326,-8.1595,-1.3731,39.61,1572.11,1546.29,1520.48,19217.26,47695.5,33064.73,14530.08,13428.52,-0.00329335817566323,0.00329335817566323,1.0225252632135866,2717091.0,0.5988091675987297,1,6,2
2025-06-24,Infosys,INFY.NS,IT Services,1594.96,1594.96,1543.99,1572.97,5074501,1589.27,1580.59,1569.68,1579.84,1574.02,5.8221,4.2038,1.6183,55.84,1620.18,1569.68,1519.17,19217.26,47695.5,33064.73,14530.08,13428.52,-0.01378717961578979,0.01378717961578979,1.0330118718385481,3806017.8,1.3332835700348014,1,6,2
2025-06-24,Reliance Industries,RELIANCE.NS,Oil & Gas,3042.36,3076.91,3026.86,3065.96,4858368,3046.73,3033.55,2973.62,3019.43,2988.33,31.0991,21.4239,9.6752,80.08,3108.52,2973.62,2838.72,19217.26,47695.5,33064.73,14530.08,13428.52,0.007757135907650703,0.007757135907650703,1.0165352873935365,3453130.6,1.4069459174234533,1,6,2
2025-06-24,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1600.89,1619.43,1579.06,1603.96,2026672,1592.69,1564.68,1526.86,1561.36,1530.26,31.098,22.3725,8.7256,92.49,1618.1,1526.86,1435.61,19217.26,47695.5,33064.73,14530.08,13428.52,0.0019176832886707018,0.0019176832886707018,1.0255658429698682,3710244.0,0.546236851269081,1,6,2
2025-06-24,Tata Motors,TATAMOTORS.NS,Automobile,917.6,921.11,894.71,908.32,4238197,913.52,911.2,921.46,916.13,926.57,-10.4327,-11.3278,0.8951,45.49,954.08,921.46,888.84,19217.26,47695.5,33064.73,14530.08,13428.52,-0.0101133391455972,0.0101133391455972,1.029506767555968,4523908.2,0.9368441649633827,1,6,2
2025-06-25,HDFC Bank,HDFCBANK.NS,Banking,1519.26,1541.06,1505.92,1518.26,2802679,1529.06,1538.5,1544.44,1536.02,1546.48,-10.4621,-8.62,-1.8421,38.62,1572.71,1544.44,1516.16,19113.2,47773.07,32864.28,14349.97,13328.0,-0.0006582151837078998,0.0006582151837078998,1.0233345728856778,2822387.0,0.9930172580868605,2,6,2
2025-06-25,Infosys,INFY.NS,IT Services,1572.97,1572.97,1548.25,1561.97,5046708,1579.71,1580.52,1570.56,1577.09,1573.11,3.9801,4.159,-0.1789,51.6,1619.8,1570.56,1521.31,19113.2,47773.07,32864.28,14349.97,13328.0,-0.00699314036504195,0.00699314036504195,1.015966413692879,3544896.2,1.4236546615948866,2,6,2
2025-06-25,Reliance Industries,RELIANCE.NS,Oil & Gas,3065.96,3125.04,3019.06,3066.02,1903127,3056.85,3037.75,2984.49,3026.6,2994.18,32.4142,23.622,8.7923,79.75,3111.79,2984.49,2857.19,19113.2,47773.07,32864.28,14349.97,13328.0,1.9569726936952136e-05,1.9569726936952136e-05,1.0351036415308077,3051135.6,0.623743828363446,2,6,2
2025-06-25,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1603.96,1634.49,1595.96,1607.25,3801368,1597.74,1573.73,1533.1,1568.42,1536.07,32.3578,24.3695,7.9883,96.24,1628.52,1533.1,1437.68,19113.2,47773.07,32864.28,14349.97,13328.0,0.0020511733459687154,0.0020511733459687154,1.0241422090779218,4111221.4,0.9246322759460243,2,6,2
2025-06-25,Tata Motors,TATAMOTORS.NS,Automobile,908.32,908.32,886.15,890.82,7039831,910.08,909.38,918.03,912.24,923.87,-11.6341,-11.3891,-0.245,43.14,948.13,918.03,887.92,19113.2,47773.07,32864.28,14349.97,13328.0,-0.019266337854500604,0.019266337854500604,1.025018337753202,5130518.6,1.3721480319747794,2,6,2
2025-06-26,HDFC Bank,HDFCBANK.NS,Banking,1518.26,1565.0,1518.26,1541.31,2731322,1528.97,1537.1,1543.68,1536.83,1546.09,-9.2587,-8.7477,-0.511,51.36,1571.41,1543.68,1515.95,19015.85,47645.38,32300.74,14489.48,13256.36,0.015181852910568727,0.015181852910568727,1.0307852409995653,2403747.0,1.1362768211463186,3,6,2
2025-06-26,Infosys,INFY.NS,IT Services,1561.97,1563.96,1536.87,1551.41,1918091,1571.5,1580.58,1570.33,1573.14,1571.48,1.6616,3.6595,-1.9979,36.96,1619.9,1570.33,1520.76,19015.85,47645.38,32300.74,14489.48,13256.36,-0.006760693227142567,0.006760693227142567,1.01762673485721,3430668.2,0.5591012852831411,3,6,2
2025-06-26,Reliance Industries,RELIANCE.NS,Oil & Gas,3066.02,3117.87,3066.02,3101.4,6571526,3068.69,3045.72,2995.14,3038.11,3002.25,35.8554,26.0687,9.7868,82.28,3124.24,2995.14,2866.03,19015.85,47645.38,32300.74,14489.48,13256.36,0.011539389827855073,0.011539389827855073,1.0169111747477184,3886428.4,1.690890793202314,3,6,2
2025-06-26,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1607.25,1607.25,1560.28,1590.77,3961261,1599.76,1580.38,1538.29,1571.86,1540.18,31.6795,25.8315,5.848,86.07,1634.44,1538.29,1442.14,19015.85,47645.38,32300.74,14489.48,13256.36,-0.010253538652978733,0.010253538652978733,1.0301035711538955,4361135.8,0.9083094821307789,3,6,2
2025-06-26,Tata Motors,TATAMOTORS.NS,Automobile,890.82,890.82,871.18,877.87,3521257,903.42,906.54,914.0,906.95,920.41,-13.4603,-11.8033,-1.657,32.47,942.92,914.0,885.09,19015.85,47645.38,32300.74,14489.48,13256.36,-0.014537168002514589,0.014537168002514589,1.0225441355403018,4692213.2,0.7504469319510034,3,6,2
2025-06-27,HDFC Bank,HDFCBANK.NS,Banking,1541.31,1555.13,1517.91,1544.62,2828335,1529.55,1536.57,1542.9,1538.03,1545.98,-7.9499,-8.5882,0.6383,53.51,1569.54,1542.9,1516.27,18990.7,47776.76,32459.54,14642.7,13191.56,0.002147523859574063,0.002147523859574063,1.0245205578723375,2485825.0,1.137785242323977,4,6,2
2025-06-27,Infosys,INFY.NS,IT Services,1551.41,1558.92,1541.93,1551.37,3447107,1566.54,1577.71,1570.56,1569.79,1569.97,-0.1766,2.8923,-3.0689,37.52,1619.72,1570.56,1521.4,18990.7,47776.76,32459.54,14642.7,13191.56,-2.5782997402523655e-05,2.5782997402523655e-05,1.0110186584345593,3544813.6,0.9724367453340846,4,6,2
2025-06-27,Reliance Industries,RELIANCE.NS,Oil & Gas,3101.4,3123.83,3078.0,3117.07,3105095,3078.56,3054.62,3007.13,3050.25,3010.88,39.3747,28.7299,10.6448,82.92,3134.66,3007.13,2879.59,18990.7,47776.76,32459.54,14642.7,13191.56,0.0050525569097827905,0.0050525569097827905,1.0148895386614685,3904845.0,0.7951903340593545,4,6,2
2025-06-27,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1590.77,1621.31,1582.77,1603.47,1410294,1601.27,1587.32,1543.52,1576.72,1544.94,31.7858,27.0224,4.7634,84.22,1641.99,1543.52,1445.05,18990.7,47776.76,32459.54,14642.7,13191.56,0.007983555133677323,0.007983555133677323,1.0243497160042205,3260087.8,0.43259387063133703,4,6,2
2025-06-27,Tata Motors,TATAMOTORS.NS,Automobile,877.87,877.87,844.92,855.85,5597737,890.09,900.57,910.47,899.09,915.56,-16.47,-12.7366,-3.7333,23.07,948.71,910.47,872.23,18990.7,47776.76,32459.54,14642.7,13191.56,-0.02508344060054446,0.02508344060054446,1.0389977749372723,4640497.2,1.206279577110832,4,6,2
2025-06-28,HDFC Bank,HDFCBANK.NS,Banking,1544.62,1544.62,1494.16,1521.62,8924313,1529.01,1533.44,1540.62,1535.5,1544.15,-8.6457,-8.5997,-0.046,36.99,1566.27,1540.62,1514.97,19036.42,47670.73,32882.88,14541.37,13344.72,-0.014890393753803521,0.014890393753803521,1.0337714836429832,3782733.6,2.3592232347527724,5,6,2
2025-06-28,Infosys,INFY.NS,IT Services,1551.37,1576.81,1543.62,1556.15,5647966,1558.77,1575.04,1571.4,1567.69,1568.93,-1.2379,2.0663,-3.3042,44.42,1618.85,1571.4,1523.95,19036.42,47670.73,32882.88,14541.37,13344.72,0.0030811476308039154,0.0030811476308039154,1.0215014057863983,4226874.6,1.336203823032744,5,6,2
2025-06-28,Reliance Industries,RELIANCE.NS,Oil & Gas,3117.07,3141.47,3097.3,3114.4,2055733,3092.97,3063.96,3017.23,3060.12,3018.65,41.4714,31.2782,10.1932,79.23,3145.17,3017.23,2889.29,19036.42,47670.73,32882.88,14541.37,13344.72,-0.0008565736412721181,0.0008565736412721181,1.0142608078003421,3698769.8,0.5557883056144776,5,6,2
2025-06-28,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1603.47,1604.01,1595.6,1600.33,1997198,1601.16,1592.75,1548.74,1580.36,1549.1,31.2588,27.8697,3.3891,84.75,1647.66,1548.74,1449.82,19036.42,47670.73,32882.88,14541.37,13344.72,-0.001958253038722324,0.001958253038722324,1.0052707445475058,2639358.6,0.7566982372156629,5,6,2
2025-06-28,Tata Motors,TATAMOTORS.NS,Automobile,855.85,859.05,852.17,858.55,4975988,878.28,895.15,906.39,892.85,911.28,-18.4268,-13.8747,-4.5521,25.61,948.51,906.39,864.27,19036.42,47670.73,32882.88,14541.37,13344.72,0.003154758427294402,0.003154758427294402,1.0080735064599786,5074602.0,0.9805671459554858,5,6,2
2025-06-29,HDFC Bank,HDFCBANK.NS,Banking,1521.62,1531.23,1521.37,1526.4,2516214,1530.44,1531.67,1538.46,1534.1,1542.82,-8.7151,-8.6228,-0.0924,42.79,1560.91,1538.46,1516.01,19147.56,47738.55,32843.58,14754.8,13107.38,0.003141388783007626,0.003141388783007626,1.0064810006770215,3960572.6,0.6353157116726,6,6,2
2025-06-29,Infosys,INFY.NS,IT Services,1556.15,1562.77,1542.87,1551.32,2142907,1554.44,1571.86,1573.09,1565.17,1567.61,-2.436,1.1658,-3.6018,46.79,1614.46,1573.09,1531.72,19147.56,47738.55,32843.58,14754.8,13107.38,-0.00310381389968839,0.00310381389968839,1.012898040664476,3640555.8,0.5886208364118468,6,6,2
2025-06-29,Reliance Industries,RELIANCE.NS,Oil & Gas,3114.4,3187.26,3114.4,3141.49,5486352,3108.08,3077.4,3027.07,3072.64,3027.87,44.7765,33.9779,10.7986,76.69,3161.61,3027.07,2892.53,19147.56,47738.55,32843.58,14754.8,13107.38,0.008698304649370492,0.008698304649370492,1.0233945543282816,3824366.6,1.434577950764448,6,6,2
2025-06-29,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1600.33,1615.79,1600.33,1606.84,2376509,1601.73,1597.21,1555.17,1584.43,1553.43,31.0024,28.4962,2.5061,84.12,1651.48,1555.17,1458.86,19147.56,47738.55,32843.58,14754.8,13107.38,0.004067910993357682,0.004067910993357682,1.009660507520324,2709326.0,0.8771587472308611,6,6,2
2025-06-29,Tata Motors,TATAMOTORS.NS,Automobile,858.55,858.74,841.68,853.2,3847598,867.26,890.39,902.25,886.75,906.92,-20.1711,-15.134,-5.0371,27.33,948.2,902.25,856.29,19147.56,47738.55,32843.58,14754.8,13107.38,-0.00623143672471016,0.00623143672471016,1.0202689858378482,4996482.2,0.7700613843875997,6,6,2
2025-06-30,HDFC Bank,HDFCBANK.NS,Banking,1526.4,1526.4,1524.79,1524.86,3871939,1531.76,1530.41,1537.76,1532.68,1541.47,-8.7916,-8.6565,-0.135,35.82,1561.01,1537.76,1514.51,19052.88,48237.17,33141.73,14717.65,13453.12,-0.0010089098532496399,0.0010089098532496399,1.0010558831052145,4174424.6,0.9275383725939139,0,6,2
2025-06-30,Infosys,INFY.NS,IT Services,1551.32,1560.67,1526.91,1543.58,3801372,1550.77,1565.24,1573.09,1561.85,1565.81,-3.9576,0.1411,-4.0987,47.89,1614.47,1573.09,1531.71,19052.88,48237.17,33141.73,14717.65,13453.12,-0.004989299435319561,0.004989299435319561,1.0221100130328573,3391488.6,1.120856487620215,0,6,2
2025-06-30,Reliance Industries,RELIANCE.NS,Oil & Gas,3141.49,3200.46,3141.49,3180.51,6049333,3130.97,3093.91,3040.14,3089.24,3039.31,49.9338,37.1691,12.7647,80.9,3181.14,3040.14,2899.15,19052.88,48237.17,33141.73,14717.65,13453.12,0.012420857618518744,0.012420857618518744,1.018771347354281,4653607.8,1.2999232552429536,0,6,2
2025-06-30,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1606.84,1613.92,1598.42,1606.65,1277896,1601.61,1599.68,1561.45,1587.85,1557.42,30.4326,28.8835,1.5491,83.04,1653.7,1561.45,1469.19,19052.88,48237.17,33141.73,14717.65,13453.12,-0.00011824450474207104,0.00011824450474207104,1.0096970758624142,2204631.6,0.5796415147093056,0,6,2
2025-06-30,Tata Motors,TATAMOTORS.NS,Automobile,853.2,855.11,846.1,854.15,3036720,859.92,885.0,899.02,881.73,902.97,-21.2322,-16.3536,-4.8786,28.52,949.01,899.02,849.03,19052.88,48237.17,33141.73,14717.65,13453.12,0.0011134552273792675,0.0011134552273792675,1.0106488594728755,4195860.0,0.7237419742317427,0,6,2
2025-07-01,HDFC Bank,HDFCBANK.NS,Banking,1524.86,1544.95,1511.07,1522.96,2146091,1528.09,1528.53,1536.92,1531.19,1540.09,-8.9012,-8.7054,-0.1957,37.02,1561.06,1536.92,1512.77,19233.42,47860.79,33648.47,14763.6,13573.45,-0.0012460160277008026,0.0012460160277008026,1.0224211982237752,4057378.4,0.5289353834978764,1,7,3
2025-07-01,Infosys,INFY.NS,IT Services,1543.58,1561.28,1537.04,1550.62,4919014,1550.61,1561.05,1572.93,1560.12,1564.67,-4.5483,-0.7968,-3.7515,40.17,1614.65,1572.93,1531.2,19233.42,47860.79,33648.47,14763.6,13573.45,0.0045608261314606935,0.0045608261314606935,1.015770572008536,3991673.2,1.2323188180836047,1,7,3
2025-07-01,Reliance Industries,RELIANCE.NS,Oil & Gas,3180.51,3239.07,3180.51,3200.27,6138152,3150.75,3109.72,3054.01,3106.32,3051.36,54.9645,40.7282,14.2363,81.84,3200.92,3054.01,2907.09,19233.42,47860.79,33648.47,14763.6,13573.45,0.0062128400791068294,0.0062128400791068294,1.0184121414490128,4566933.0,1.3440424897847199,1,7,3
